CustomerID,purchase_frequency,total_revenue,total_quantity,last_purchase_date,first_purchase_date,unique_products,days_since_last_purchase,customer_lifespan_days,avg_order_value
17698,1,154.95,93,2011-03-24,2011-03-24,8,260,0,154.95
17700,4,2534.64,1266,2011-11-23,2011-03-03,116,16,264,633.66
17701,1,417.95,109,2011-04-01,2011-04-01,24,252,0,417.95
17702,4,1824.37,1353,2011-11-09,2011-05-17,58,29,175,456.09
17703,3,798.74,590,2011-11-04,2011-07-24,47,34,103,266.25
17704,2,885.19,343,2011-06-24,2011-04-14,27,168,71,442.6
17705,9,1823.52,963,2011-12-06,2011-02-11,63,2,298,202.61
17706,17,10504.49,3899,2011-12-05,2010-12-08,270,3,362,617.91
17707,2,152.4,144,2011-06-07,2011-01-07,3,184,151,76.2
17708,2,263.33,90,2011-06-05,2011-01-19,28,187,137,131.66
17709,1,137.45,17,2011-06-23,2011-06-23,7,169,0,137.45
17711,2,385.1,246,2011-11-29,2011-02-23,22,10,279,192.55
17712,1,522.91,215,2011-10-26,2011-10-26,29,44,0,522.91
17714,1,153.0,92,2011-01-23,2011-01-23,10,320,0,153.0
17715,1,326.4,384,2011-05-23,2011-05-23,1,200,0,326.4
17716,11,5655.99,3072,2011-11-17,2011-03-17,171,22,245,514.18
17718,1,139.35,83,2011-04-21,2011-04-21,6,231,0,139.35
17719,15,5396.04,2466,2011-11-02,2011-03-29,111,37,217,359.74
17720,4,1195.94,576,2011-11-13,2010-12-07,39,25,341,298.98
17722,4,2424.04,1595,2011-09-04,2010-12-08,111,95,270,606.01
17723,6,3276.4000000000005,792,2011-08-04,2011-05-09,4,126,87,546.07
17724,3,1033.0,300,2011-09-29,2011-07-24,38,70,67,344.33
17725,11,3439.08,2162,2011-11-23,2011-03-17,115,15,250,312.64
17727,1,1060.25,645,2011-11-24,2011-11-24,66,14,0,1060.25
17728,3,2876.01,1469,2011-12-06,2011-09-14,153,3,82,958.67
17730,13,5298.4800000000005,3576,2011-12-06,2011-01-17,127,2,323,407.58
17731,4,1240.11,493,2011-09-21,2011-06-09,54,78,104,310.03
17732,1,303.97,93,2010-12-02,2010-12-02,18,372,0,303.97
17733,2,692.19,463,2011-11-01,2011-03-23,33,38,222,346.1
17734,3,700.63,422,2011-10-17,2011-04-20,40,53,180,233.54
17735,19,13110.02,8439,2011-12-07,2010-12-07,319,1,365,690.0
17736,3,377.44,238,2011-11-30,2011-08-18,24,8,104,125.81
17737,2,168.24,108,2011-11-30,2011-10-12,8,8,49,84.12
17738,4,1879.05,1029,2011-11-20,2011-03-02,89,18,262,469.76
17739,7,2791.35,861,2011-11-28,2010-12-14,29,11,348,398.76
17742,2,355.11,89,2011-08-18,2011-01-11,13,112,219,177.56
17744,6,2322.4,3412,2011-12-06,2010-12-16,110,3,354,387.07
17746,1,110.25,29,2011-04-13,2011-04-13,6,239,0,110.25
17747,1,71.4,12,2011-08-19,2011-08-19,1,112,0,71.4
17749,2,674.52,320,2011-06-14,2011-03-28,33,177,78,337.26
17750,9,1710.45,3747,2011-12-04,2011-06-28,101,4,158,190.05
17752,1,80.64,192,2010-12-15,2010-12-15,1,358,0,80.64
17754,5,1664.65,1816,2011-12-09,2011-03-24,82,0,259,332.93
17757,30,5593.39,3318,2011-12-08,2010-12-02,275,0,370,186.45
17758,8,3408.2000000000003,2054,2011-11-20,2011-04-03,310,18,230,426.02
17759,3,819.96,697,2011-11-22,2011-06-23,82,16,152,273.32
17760,2,287.59,239,2011-11-18,2010-12-01,25,21,351,143.79
17761,1,712.78,398,2011-11-07,2011-11-07,19,32,0,712.78
17763,1,15.0,12,2011-03-21,2011-03-21,1,262,0,15.0
17764,2,772.55,351,2011-10-20,2011-05-12,71,50,160,386.28
17765,3,367.63,143,2011-07-04,2011-03-28,51,158,98,122.54
17767,1,271.2,128,2011-11-24,2011-11-24,21,14,0,271.2
17768,3,2081.9,1122,2011-12-01,2011-06-26,77,7,157,693.97
17769,10,3957.43,1850,2011-11-27,2011-01-23,200,12,308,395.74
17770,5,1143.27,365,2011-05-25,2011-03-02,33,198,83,228.65
17771,2,245.81,287,2011-10-14,2011-01-20,51,56,266,122.9
17772,2,173.45,55,2011-11-29,2011-11-29,50,10,0,86.72
17774,4,1213.73,508,2011-09-04,2011-02-07,123,96,208,303.43
17775,1,56.4,72,2011-03-30,2011-03-30,3,254,0,56.4
17777,3,647.56,501,2011-11-15,2011-08-31,141,24,75,215.85
17779,3,650.32,396,2011-11-18,2011-07-19,73,20,122,216.77
17781,2,188.02,34,2011-07-03,2011-03-31,12,158,93,94.01
17783,2,283.47,354,2011-09-28,2011-04-06,67,71,175,141.74
17785,1,131.94,67,2011-10-17,2011-10-17,13,52,0,131.94
17786,2,266.85,195,2011-09-15,2011-01-26,57,84,231,133.43
17787,4,1817.54,896,2011-07-10,2010-12-03,94,152,218,454.38
17788,2,1117.9,211,2011-09-27,2011-08-02,3,73,55,558.95
17789,1,225.9,74,2011-03-03,2011-03-03,14,280,0,225.9
17790,14,1964.3,835,2011-11-13,2010-12-10,121,26,338,140.31
17791,1,106.1,46,2011-11-10,2011-11-10,10,29,0,106.1
17793,1,300.34,226,2011-11-14,2011-11-14,49,24,0,300.34
17795,2,342.83,305,2011-06-13,2011-03-20,43,179,85,171.42
17796,4,690.0,176,2011-10-30,2010-12-05,63,39,329,172.5
17797,3,780.43,498,2011-11-17,2011-06-10,102,21,160,260.14
17799,10,3039.17,1753,2011-11-17,2010-12-13,280,21,339,303.92
17800,9,1187.21,732,2011-11-02,2011-01-09,51,36,296,131.91
17802,3,1285.04,752,2011-09-18,2010-12-02,102,81,290,428.35
17805,1,512.31,478,2011-09-27,2011-09-27,10,73,0,512.31
17806,1,546.04,727,2011-11-28,2011-11-28,43,10,0,546.04
17809,12,5411.91,2057,2011-11-23,2010-12-01,46,15,357,450.99
17811,39,7761.82,4146,2011-12-05,2011-01-10,359,3,329,199.02
17812,4,699.81,329,2011-11-27,2010-12-06,113,12,355,174.95
17813,5,1698.07,752,2011-11-25,2011-09-29,297,13,57,339.61
17816,4,36.56,30,2011-11-03,2010-12-09,16,36,328,9.14
17817,3,387.68,67,2011-12-05,2011-03-07,32,3,272,129.23
17819,7,3704.87,1031,2011-09-29,2010-12-03,36,71,299,529.27
17824,1,298.4,408,2011-10-19,2011-10-19,13,50,0,298.4
17827,5,1987.33,1240,2011-12-04,2010-12-10,190,4,359,397.47
17828,4,1820.09,667,2011-11-17,2011-06-08,54,22,162,455.02
17829,1,889.24,496,2011-02-14,2011-02-14,30,298,0,889.24
17830,3,398.7,92,2011-12-08,2011-02-24,18,1,287,132.9
17831,1,35.400000000000006,12,2011-11-06,2011-11-06,2,32,0,35.4
17832,1,155.37,208,2011-10-21,2011-10-21,61,49,0,155.37
17835,3,342.24,344,2011-12-07,2011-11-16,45,2,20,114.08
17836,1,110.21000000000001,88,2011-10-23,2011-10-23,23,46,0,110.21
17837,8,1541.23,510,2011-10-28,2011-06-29,110,41,120,192.65
17838,5,2720.8,1831,2011-11-13,2010-12-02,96,26,345,544.16
17839,1,318.15,257,2011-10-28,2011-10-28,50,41,0,318.15
17841,124,40519.84,22834,2011-12-08,2010-12-01,1323,1,371,326.77
17843,1,205.48,113,2011-02-09,2011-02-09,36,302,0,205.48
17844,1,51.559999999999995,52,2011-08-25,2011-08-25,5,106,0,51.56
17846,1,2033.1,1,2011-09-15,2011-09-15,1,84,0,2033.1
17848,9,901.1999999999999,398,2011-09-19,2010-12-16,41,80,276,100.13
17849,4,605.8000000000001,114,2011-05-05,2011-01-10,14,217,115,151.45
17850,34,5391.21,1733,2010-12-02,2010-12-01,21,371,1,158.56
17852,2,114.34,53,2011-11-28,2011-11-28,21,11,0,57.17
17854,2,311.26,84,2011-06-07,2011-04-26,15,184,41,155.63
17855,1,208.97,197,2010-12-02,2010-12-02,17,372,0,208.97
17856,4,1418.03,842,2011-12-08,2011-03-03,12,1,279,354.51
17857,23,26879.04,19256,2011-12-05,2010-12-09,19,3,361,1168.65
17858,12,5140.66,2694,2011-12-04,2010-12-05,101,5,363,428.39
17859,1,141.92000000000002,102,2011-02-08,2011-02-08,23,304,0,141.92
17860,1,226.45000000000002,93,2010-12-06,2010-12-06,49,368,0,226.45
17861,8,2097.88,1985,2011-12-06,2011-01-24,172,2,316,262.24
17862,1,330.9,100,2011-01-20,2011-01-20,11,323,0,330.9
17863,6,3160.0,2638,2011-10-11,2010-12-05,110,58,310,526.67
17864,3,554.85,706,2011-11-27,2011-03-09,70,12,262,184.95
17865,20,10526.32,5757,2011-11-09,2010-12-10,191,30,333,526.32
17866,1,329.65,174,2011-07-20,2011-07-20,9,142,0,329.65
17867,6,1157.8700000000001,508,2011-11-09,2011-02-24,62,29,258,192.98
17869,5,428.18,111,2011-08-24,2010-12-06,37,106,260,85.64
17870,12,1865.89,1351,2011-12-07,2010-12-08,214,1,364,155.49
17871,1,155.9,182,2011-05-19,2011-05-19,10,204,0,155.9
17873,5,1848.96,1035,2011-09-20,2010-12-01,24,79,293,369.79
17874,6,683.46,221,2011-06-07,2011-03-29,37,184,70,113.91
17877,1,237.61,98,2011-06-22,2011-06-22,12,169,0,237.61
17878,1,379.45,401,2011-10-27,2011-10-27,26,43,0,379.45
17879,1,178.51999999999998,45,2011-06-19,2011-06-19,6,173,0,178.52
17880,1,458.92,314,2010-12-10,2010-12-10,26,364,0,458.92
17881,1,133.35000000000002,32,2011-02-08,2011-02-08,8,303,0,133.35
17883,4,664.34,374,2011-12-06,2011-04-07,133,2,242,166.08
17884,4,695.0699999999999,817,2011-12-06,2010-12-03,107,3,367,173.77
17885,1,156.34,110,2011-11-27,2011-11-27,50,11,0,156.34
17886,3,869.28,469,2011-11-08,2011-04-04,93,31,217,289.76
17887,1,111.35,30,2011-08-02,2011-08-02,10,128,0,111.35
17888,8,716.0,973,2011-11-18,2010-12-17,60,20,335,89.5
17889,2,201.37,77,2011-05-11,2011-01-21,20,211,109,100.68
17890,2,586.89,402,2011-01-21,2010-12-13,88,322,38,293.44
17891,1,203.85999999999999,393,2011-06-30,2011-06-30,34,161,0,203.86
17892,3,244.1,109,2011-10-14,2011-07-07,27,55,99,81.37
17893,1,107.21,149,2011-04-28,2011-04-28,15,224,0,107.21
17894,8,1118.96,404,2011-09-29,2010-12-08,127,71,294,139.87
17895,1,95.45,127,2011-10-26,2011-10-26,15,43,0,95.45
17896,1,256.32,288,2011-11-16,2011-11-16,2,22,0,256.32
17897,3,541.8100000000001,222,2011-06-20,2010-12-01,100,172,200,180.6
17898,2,152.06,190,2011-09-15,2011-05-16,27,84,121,76.03
17899,1,154.55,170,2011-07-03,2011-07-03,29,158,0,154.55
17900,2,112.19999999999999,73,2011-06-02,2011-06-02,4,189,0,56.1
17901,1,110.38,24,2011-11-10,2011-11-10,19,28,0,110.38
17904,1,181.07,59,2011-11-18,2011-11-18,33,20,0,181.07
17905,4,798.99,406,2011-09-29,2010-12-01,33,70,302,199.75
17906,1,72.9,26,2011-04-06,2011-04-06,12,246,0,72.9
17908,1,232.03,169,2010-12-01,2010-12-01,51,373,0,232.03
17911,1,366.23,223,2011-11-30,2011-11-30,39,8,0,366.23
17912,5,310.06,184,2011-02-02,2010-12-10,35,309,54,62.01
17913,2,408.65,288,2011-10-12,2010-12-19,55,58,296,204.32
17914,1,329.36,457,2011-12-06,2011-12-06,72,3,0,329.36
17917,3,335.03,184,2011-10-25,2010-12-12,77,44,317,111.68
17919,1,1304.04,756,2011-09-12,2011-09-12,23,87,0,1304.04
17920,17,4119.5,2473,2011-12-05,2010-12-01,407,3,369,242.32
17921,4,820.23,425,2011-10-06,2011-03-18,114,63,202,205.06
17923,1,207.50000000000003,50,2011-03-02,2011-03-02,1,281,0,207.5
17924,7,2962.5,1160,2011-11-28,2010-12-01,26,11,361,423.21
17925,1,244.08,72,2010-12-02,2010-12-02,1,372,0,244.08
17926,2,397.29,306,2011-07-29,2011-05-20,17,132,70,198.64
17928,2,212.54,140,2011-10-25,2011-04-07,23,44,200,106.27
17929,4,843.0,108,2011-11-28,2011-02-04,4,10,297,210.75
17930,5,1740.48,1594,2011-11-04,2011-04-14,26,35,203,348.1
17931,2,408.36,249,2011-07-28,2011-03-29,63,133,121,204.18
17932,3,1331.57,789,2011-11-10,2011-05-12,84,28,182,443.86
17934,2,704.25,478,2011-10-19,2011-10-12,21,51,7,352.12
17935,2,145.79,82,2011-07-24,2011-07-21,28,137,3,72.9
17936,1,380.13,257,2011-12-04,2011-12-04,68,4,0,380.13
17937,7,4301.22,1754,2011-12-01,2010-12-12,19,8,353,614.46
17939,1,99.14,40,2011-07-03,2011-07-03,12,159,0,99.14
17940,10,4020.04,9323,2011-10-21,2011-02-10,6,48,253,402.0
17941,1,304.56,252,2011-08-01,2011-08-01,2,130,0,304.56
17942,1,77.50000000000001,38,2011-12-02,2011-12-02,2,7,0,77.5
17946,2,149.57999999999998,75,2011-04-20,2011-03-25,18,232,26,74.79
17947,1,176.68,168,2011-11-02,2011-11-02,9,36,0,176.68
17948,1,358.56000000000006,144,2011-07-15,2011-07-15,1,146,0,358.56
17949,45,58510.48,30546,2011-12-08,2010-12-03,29,0,370,1300.23
17950,3,482.2,366,2011-09-28,2010-12-09,63,71,293,160.73
17951,3,1008.5400000000001,616,2011-10-31,2010-12-01,18,39,333,336.18
17954,12,2314.13,2221,2011-12-04,2010-12-03,326,4,365,192.84
17955,4,557.3,273,2011-05-25,2011-05-04,14,198,20,139.32
17956,1,12.75,1,2011-04-04,2011-04-04,1,248,0,12.75
17957,1,111.68,287,2011-10-04,2011-10-04,31,65,0,111.68
17958,1,508.4599999999999,84,2011-08-15,2011-08-15,7,116,0,508.46
17960,1,73.78,41,2011-06-21,2011-06-21,26,170,0,73.78
17961,39,1296.44,560,2011-11-18,2010-12-02,211,20,350,33.24
17962,1,102.41,127,2011-07-20,2011-07-20,33,141,0,102.41
17964,2,463.21,294,2011-11-08,2010-12-02,84,31,340,231.6
17965,14,2599.19,1532,2011-11-02,2010-12-05,274,37,331,185.66
17966,5,1098.43,2571,2011-11-02,2011-03-23,53,37,223,219.69
17967,1,112.27,73,2010-12-03,2010-12-03,41,371,0,112.27
17968,1,265.1,151,2010-12-01,2010-12-01,74,373,0,265.1
17969,2,228.2,152,2011-06-26,2010-12-13,14,165,194,114.1
17970,1,562.79,513,2011-05-12,2011-05-12,27,210,0,562.79
17972,1,135.19,36,2011-04-12,2011-04-12,30,241,0,135.19
17973,1,337.04,176,2011-10-19,2011-10-19,15,51,0,337.04
17974,3,703.99,500,2011-11-15,2011-05-04,143,24,194,234.66
17975,13,4483.26,1565,2011-11-24,2010-12-08,189,14,351,344.87
17976,1,321.79,93,2010-12-02,2010-12-02,56,371,0,321.79
17977,1,288.14,342,2011-11-10,2011-11-10,19,28,0,288.14
17978,1,300.91999999999996,499,2010-12-09,2010-12-09,12,364,0,300.92
17979,4,732.41,383,2011-11-04,2011-03-25,116,35,224,183.1
17980,3,811.45,682,2011-06-27,2010-12-15,23,165,193,270.48
17984,1,152.68,98,2011-07-17,2011-07-17,48,144,0,152.68
17985,1,631.35,171,2011-11-17,2011-11-17,20,21,0,631.35
17986,1,20.8,10,2011-10-14,2011-10-14,1,55,0,20.8
17987,1,198.57,261,2011-06-07,2011-06-07,13,184,0,198.57
17988,7,201.12,43,2011-11-28,2011-01-17,37,11,314,28.73
17990,3,630.84,414,2011-04-17,2010-12-13,27,236,124,210.28
17991,2,93.35,25,2011-04-28,2011-04-27,4,224,0,46.68
17994,4,674.89,495,2011-08-10,2011-02-22,63,121,169,168.72
17995,1,76.1,133,2011-03-03,2011-03-03,2,281,0,76.1
17997,8,1962.46,2273,2011-09-26,2011-06-28,133,73,89,245.31
17999,2,380.39,219,2011-11-02,2010-12-08,87,36,329,190.2
18001,2,415.13,362,2011-11-27,2011-09-14,56,11,74,207.56
18004,1,157.92,75,2010-12-12,2010-12-12,32,361,0,157.92
18005,2,226.47,86,2011-12-06,2011-10-23,52,3,43,113.24
18006,1,444.68,220,2011-11-16,2011-11-16,21,22,0,444.68
18008,9,2116.19,1581,2011-09-30,2011-01-25,24,69,248,235.13
18009,1,247.39,125,2011-04-18,2011-04-18,31,234,0,247.39
18010,1,174.8,60,2011-03-28,2011-03-28,14,256,0,174.8
18011,1,102.78999999999999,71,2010-12-01,2010-12-01,28,372,0,102.79
18013,2,187.29,285,2011-07-07,2011-07-07,31,154,0,93.64
18014,1,162.22,66,2011-11-11,2011-11-11,29,27,0,162.22
18015,1,120.03,157,2011-12-05,2011-12-05,46,3,0,120.03
18016,5,1477.66,1027,2011-11-07,2010-12-10,90,31,331,295.53
18017,3,523.0,300,2011-09-19,2011-02-02,1,80,229,174.33
18018,2,122.14,55,2011-08-23,2011-05-24,29,107,91,61.07
18019,1,38.45,7,2011-10-19,2011-10-19,5,51,0,38.45
18022,1,612.72,703,2011-11-04,2011-11-04,141,35,0,612.72
18024,2,389.78,184,2011-07-10,2011-07-10,21,152,0,194.89
18027,1,115.31,78,2011-09-02,2011-09-02,21,98,0,115.31
18030,2,230.64999999999998,67,2011-12-05,2011-10-28,8,3,38,115.32
18032,1,73.5,42,2011-01-09,2011-01-09,5,333,0,73.5
18033,1,93.82000000000001,252,2011-10-05,2011-10-05,32,64,0,93.82
18034,2,418.68,559,2011-11-18,2011-11-18,99,21,0,209.34
18035,3,713.89,584,2011-11-04,2011-10-27,44,35,7,237.96
18036,3,403.12,232,2011-11-07,2011-04-08,77,31,213,134.37
18037,6,70.02,20,2011-07-08,2010-12-12,19,153,207,11.67
18040,2,357.20000000000005,148,2011-11-20,2011-04-08,18,18,226,178.6
18041,21,4097.37,3758,2011-11-28,2010-12-02,285,11,361,195.11
18042,1,165.04999999999998,33,2011-10-17,2011-10-17,7,53,0,165.05
18043,3,529.29,265,2011-11-15,2010-12-08,106,24,342,176.43
18044,10,2088.6,1033,2011-12-05,2010-12-14,88,3,356,208.86
18045,1,178.34,138,2011-10-25,2011-10-25,43,44,0,178.34
18048,2,172.29000000000002,127,2011-05-20,2011-05-20,6,202,0,86.15
18050,1,74.4,40,2010-12-15,2010-12-15,5,358,0,74.4
18053,1,300.02,302,2011-09-30,2011-09-30,20,70,0,300.02
18055,10,6761.34,2452,2011-12-02,2010-12-05,223,6,362,676.13
18056,1,363.65,211,2011-02-24,2011-02-24,19,287,0,363.65
18058,1,170.16,88,2011-11-30,2011-11-30,3,9,0,170.16
18059,3,306.46,258,2011-11-16,2011-10-03,17,22,44,102.15
18061,10,2119.41,955,2011-11-18,2010-12-08,18,21,344,211.94
18062,3,720.52,396,2011-06-19,2011-01-06,23,172,164,240.17
18064,2,814.0,384,2011-07-29,2011-04-18,7,132,102,407.0
18065,14,2392.83,1027,2011-12-04,2010-12-10,110,5,358,170.92
18066,1,318.0,108,2011-09-25,2011-09-25,10,74,0,318.0
18067,1,396.33,189,2011-10-30,2011-10-30,36,39,0,396.33
18068,1,101.69999999999999,6,2011-02-23,2011-02-23,1,288,0,101.7
18069,5,2009.24,1296,2011-11-13,2011-01-16,334,25,301,401.85
18071,2,453.0,260,2011-03-27,2010-12-09,23,257,108,226.5
18072,1,247.44,288,2011-06-07,2011-06-07,18,185,0,247.44
18073,12,3859.82,3102,2011-08-17,2011-05-26,23,113,82,321.65
18074,1,489.6,190,2010-12-01,2010-12-01,13,373,0,489.6
18075,10,2611.75,1464,2011-11-16,2010-12-14,97,22,337,261.18
18077,11,2584.41,1839,2011-12-01,2010-12-08,101,7,358,234.95
18078,2,336.13,145,2011-05-06,2011-03-25,27,216,41,168.06
18079,4,3613.15,7347,2011-10-25,2011-04-15,99,44,193,903.29
18080,2,1231.5,642,2011-11-21,2011-04-11,2,18,223,615.75
18081,3,343.45,195,2011-11-03,2011-07-29,14,35,97,114.48
18082,1,680.84,608,2011-11-14,2011-11-14,62,25,0,680.84
18084,1,90.47999999999999,312,2011-11-23,2011-11-23,1,15,0,90.48
18085,2,689.95,265,2011-01-13,2010-12-01,25,329,43,344.98
18086,1,101.34,106,2011-03-10,2011-03-10,7,273,0,101.34
18087,2,4055.7199999999993,3907,2011-09-02,2011-02-22,2,97,192,2027.86
18088,1,166.03,107,2011-10-09,2011-10-09,35,60,0,166.03
18092,11,9068.26,4252,2011-12-07,2010-12-09,28,1,363,824.39
18093,4,2106.52,1392,2011-09-07,2011-02-10,31,92,209,526.63
18094,7,3017.3,2518,2011-09-19,2011-02-21,39,81,210,431.04
18095,2,580.0500000000001,419,2011-01-31,2011-01-11,20,312,20,290.03
18096,3,849.06,788,2011-11-28,2011-10-07,157,11,52,283.02
18097,6,2662.4,1662,2011-12-02,2010-12-20,65,7,346,443.73
18099,1,168.31,149,2011-08-04,2011-08-04,19,126,0,168.31
18101,2,222.4,87,2011-11-28,2011-07-19,37,10,132,111.2
18102,60,259657.3,64124,2011-12-09,2010-12-07,150,0,366,4327.62
18104,1,754.64,362,2011-11-02,2011-11-02,38,36,0,754.64
18105,1,113.48000000000002,46,2011-11-02,2011-11-02,18,37,0,113.48
18106,1,421.9,126,2011-01-14,2011-01-14,33,329,0,421.9
18108,1,271.0,84,2011-03-30,2011-03-30,17,253,0,271.0
18109,26,8004.92,4230,2011-12-08,2010-12-05,119,1,368,307.88
18110,1,198.8,72,2011-11-20,2011-11-20,33,19,0,198.8
18112,2,352.69,255,2011-11-27,2011-06-26,26,11,154,176.34
18113,1,76.32000000000001,72,2010-12-06,2010-12-06,1,368,0,76.32
18114,1,220.1,55,2011-02-22,2011-02-22,28,289,0,220.1
18116,8,1403.1100000000001,837,2011-10-03,2010-12-10,230,67,296,175.39
18117,1,315.65,605,2011-11-14,2011-11-14,68,25,0,315.65
18118,26,5625.08,2865,2011-11-29,2010-12-05,424,10,358,216.35
18119,1,180.7,124,2010-12-07,2010-12-07,29,367,0,180.7
18120,1,111.15,31,2011-05-09,2011-05-09,17,213,0,111.15
18121,2,653.3,438,2011-07-13,2011-07-08,28,148,5,326.65
18122,6,1793.06,1225,2011-12-01,2011-07-12,239,7,142,298.84
18123,2,574.4399999999999,582,2011-11-15,2011-11-08,31,23,7,287.22
18125,4,1131.75,800,2011-11-10,2011-01-27,164,29,286,282.94
18126,1,200.92000000000002,135,2011-10-10,2011-10-10,52,60,0,200.92
18127,3,347.08,187,2011-11-20,2011-07-29,41,18,114,115.69
18129,1,112.55000000000001,48,2011-04-10,2011-04-10,13,242,0,112.55
18130,3,1059.39,824,2011-11-24,2011-10-13,58,14,41,353.13
18133,1,931.4999999999999,1350,2011-05-11,2011-05-11,1,211,0,931.5
18135,5,681.9100000000001,349,2011-11-10,2011-06-02,11,28,161,136.38
18136,3,784.33,379,2011-10-07,2011-01-24,34,62,256,261.44
18138,1,152.65,38,2011-02-17,2011-02-17,8,294,0,152.65
18139,6,8438.34,5557,2011-11-22,2011-11-21,35,17,0,1406.39
18142,2,1019.52,1276,2011-07-05,2011-05-08,9,156,58,509.76
18143,2,1000.16,570,2011-08-15,2011-07-21,59,116,25,500.08
18144,12,2888.75,1343,2011-12-02,2010-12-01,27,7,365,240.73
18145,4,2861.55,2625,2011-11-27,2011-01-31,174,12,299,715.39
18146,2,160.35000000000002,153,2011-07-22,2011-05-03,10,140,79,80.18
18147,2,179.33999999999997,203,2011-10-25,2011-08-23,7,45,62,89.67
18149,3,612.0799999999999,310,2011-10-20,2011-03-11,11,50,222,204.03
18150,3,566.58,332,2011-11-07,2011-05-22,29,31,169,188.86
18151,2,653.35,355,2011-07-28,2011-02-23,38,134,155,326.68
18154,2,399.19,255,2011-12-06,2011-10-27,15,2,40,199.6
18155,3,371.62,266,2011-09-25,2011-02-21,19,74,216,123.87
18156,2,675.64,283,2011-11-27,2010-12-05,100,12,356,337.82
18158,2,453.4,354,2011-11-30,2011-09-12,24,8,79,226.7
18159,1,530.15,139,2011-02-11,2011-02-11,23,300,0,530.15
18160,2,638.0600000000001,294,2011-10-13,2011-05-23,37,56,143,319.03
18161,5,1618.69,812,2011-11-24,2011-01-24,49,14,304,323.74
18164,1,399.65000000000003,184,2011-11-02,2011-11-02,24,36,0,399.65
18165,1,302.46000000000004,254,2011-06-15,2011-06-15,10,176,0,302.46
18167,3,1384.8600000000001,382,2011-11-16,2011-08-26,24,22,82,461.62
18168,6,1160.04,592,2011-06-16,2010-12-02,97,175,196,193.34
18169,1,202.65,61,2011-10-10,2011-10-10,9,60,0,202.65
18170,3,980.31,409,2011-11-06,2011-05-06,29,32,183,326.77
18171,5,1231.31,481,2011-10-12,2011-01-10,43,58,274,246.26
18172,20,7561.68,3184,2011-11-25,2011-02-23,100,14,275,378.08
18173,4,2106.84,1220,2011-09-14,2011-03-10,23,86,187,526.71
18174,1,104.0,50,2011-12-02,2011-12-02,1,6,0,104.0
18176,1,476.35,283,2010-12-16,2010-12-16,30,357,0,476.35
18177,6,1340.8700000000001,709,2011-11-08,2011-03-29,53,30,224,223.48
18178,4,1590.81,983,2011-08-03,2010-12-10,80,128,235,397.7
18179,6,1793.17,1360,2011-11-30,2011-01-07,86,8,327,298.86
18180,6,1843.75,1721,2011-12-05,2011-07-20,108,4,137,307.29
18181,1,366.85,133,2011-11-15,2011-11-15,40,23,0,366.85
18183,2,632.07,371,2011-04-26,2011-03-10,36,226,47,316.04
18184,1,49.8,60,2011-11-24,2011-11-24,1,14,0,49.8
18185,1,304.25,183,2011-04-04,2011-04-04,17,248,0,304.25
18188,3,2001.04,1168,2011-11-24,2011-02-22,63,14,275,667.01
18189,2,1090.24,566,2011-09-23,2011-03-17,65,77,190,545.12
18190,2,284.46000000000004,140,2011-05-31,2011-01-13,14,191,138,142.23
18191,1,207.79999999999998,140,2011-03-23,2011-03-23,7,261,0,207.8
18192,1,957.97,339,2011-09-29,2011-09-29,45,71,0,957.97
18193,1,243.76,124,2011-06-27,2011-06-27,16,164,0,243.76
18194,1,973.8399999999999,632,2011-09-18,2011-09-18,7,81,0,973.84
18196,2,686.63,431,2011-09-05,2011-02-22,131,94,195,343.32
18198,17,5425.56,4074,2011-12-05,2011-01-07,81,3,332,319.15
18200,1,150.35,104,2011-08-25,2011-08-25,29,105,0,150.35
18202,3,1396.99,581,2011-05-24,2011-02-01,55,199,111,465.66
18203,1,160.42000000000002,43,2011-07-05,2011-07-05,19,156,0,160.42
18204,3,1975.35,1190,2011-09-29,2011-05-31,159,70,121,658.45
18205,2,517.36,192,2011-11-03,2011-09-26,30,35,38,258.68
18209,1,139.10000000000002,58,2011-11-11,2011-11-11,8,28,0,139.1
18210,6,2621.38,1398,2011-12-08,2011-03-17,109,1,265,436.9
18211,5,600.07,359,2011-11-14,2011-03-06,37,25,252,120.01
18212,1,216.07,92,2011-01-17,2011-01-17,30,325,0,216.07
18213,1,232.48000000000002,232,2011-04-17,2011-04-17,15,236,0,232.48
18215,1,299.34000000000003,118,2011-09-11,2011-09-11,13,88,0,299.34
18216,1,481.75,200,2011-11-08,2011-11-08,26,30,0,481.75
18217,2,621.75,491,2011-11-10,2011-09-30,27,28,41,310.88
18218,2,641.92,536,2011-05-12,2011-03-03,17,210,70,320.96
18219,10,2069.77,885,2011-12-07,2010-12-06,58,2,366,206.98
18220,1,305.28000000000003,288,2011-04-27,2011-04-27,2,226,0,305.28
18221,5,1041.61,791,2011-11-17,2011-05-12,59,21,189,208.32
18222,1,443.0,335,2011-09-08,2011-09-08,19,92,0,443.0
