CustomerID,segment,cluster,days_since_last_purchase,purchase_frequency,total_revenue,unique_products,avg_order_value,customer_lifespan_days
17545,Regular Customer,1,42,3,642.32,122,214.11,0
17548,Low Value Customer,0,233,1,103.3,5,103.3,0
17549,Regular Customer,1,23,2,148.86,5,74.43,27
17550,Low Value Customer,0,196,3,267.16,42,89.05,45
17551,Low Value Customer,0,358,1,290.34,39,290.34,0
17552,Regular Customer,1,59,4,930.41,43,232.6,311
17553,Regular Customer,1,129,1,1487.6,2,1487.6,0
17554,Regular Customer,1,0,5,1952.45,58,390.49,146
17555,Regular Customer,1,19,2,480.31,101,240.16,314
17556,Low Value Customer,0,205,1,157.9,6,157.9,0
17557,Regular Customer,1,13,3,541.46,27,180.49,66
17560,Regular Customer,1,94,4,854.95,22,213.74,215
17561,Regular Customer,1,18,1,165.12,44,165.12,0
17562,Regular Customer,1,13,7,1122.38,48,160.34,159
17564,Regular Customer,1,23,3,454.01,38,151.34,55
17566,Regular Customer,1,7,2,869.77,113,434.88,17
17567,Regular Customer,1,6,8,4331.48,110,541.43,365
17569,Low Value Customer,0,331,1,344.14,29,344.14,0
17571,Regular Customer,1,49,4,1425.67,247,356.42,248
17572,Regular Customer,1,70,4,226.75000000000003,7,56.69,302
17573,Regular Customer,1,28,3,380.6,24,126.87,64
17574,Low Value Customer,0,242,1,185.65,8,185.65,0
17576,VIP Customer,2,7,19,3564.83,245,187.62,357
17578,Low Value Customer,0,217,1,143.45999999999998,5,143.46,0
17579,Regular Customer,1,4,3,448.9,46,149.63,174
17580,Low Value Customer,0,252,3,215.72,43,71.91,105
17581,VIP Customer,2,0,25,11025.24,229,441.01,371
17582,Low Value Customer,0,235,1,175.27,28,175.27,0
17584,Regular Customer,1,6,2,1242.3,30,621.15,120
17585,Regular Customer,1,108,4,1116.68,176,279.17,228
17588,Regular Customer,1,99,3,1240.2,19,413.4,132
17589,Regular Customer,1,59,4,2404.17,172,601.04,180
17590,Regular Customer,1,1,3,1468.02,162,489.34,37
17591,Regular Customer,1,72,7,2203.67,81,314.81,293
17593,Regular Customer,1,3,5,3923.86,190,784.77,349
17594,Regular Customer,1,84,2,993.18,42,496.59,169
17595,Regular Customer,1,11,2,386.69,68,193.34,24
17596,Regular Customer,1,22,7,2806.69,168,400.96,345
17597,Low Value Customer,0,213,1,2044.37,55,2044.37,0
17600,Regular Customer,1,17,1,161.67000000000002,13,161.67,0
17601,Low Value Customer,0,238,1,116.01,9,116.01,0
17602,Regular Customer,1,1,6,5054.42,335,842.4,321
17603,Regular Customer,1,77,1,394.72,11,394.72,0
17604,Low Value Customer,0,216,2,309.36,57,154.68,94
17608,Regular Customer,1,32,2,191.99,54,96.0,0
17609,Regular Customer,1,40,5,1105.78,199,221.16,286
17611,VIP Customer,2,6,15,3961.12,440,264.07,353
17612,Regular Customer,1,52,6,2048.45,116,341.41,244
17613,VIP Customer,2,22,14,4544.55,211,324.61,282
17614,Regular Customer,1,56,1,386.32,97,386.32,0
17615,Regular Customer,1,129,3,329.6,13,109.87,91
17616,Low Value Customer,0,173,3,571.1999999999999,1,190.4,194
17618,Regular Customer,1,5,3,930.28,56,310.09,356
17619,Low Value Customer,0,311,1,214.37,71,214.37,0
17620,Regular Customer,1,59,1,81.44,4,81.44,0
17621,Regular Customer,1,20,3,1379.9,24,459.97,333
17623,Regular Customer,1,32,1,527.0500000000001,33,527.05,0
17624,Regular Customer,1,14,2,843.48,49,421.74,203
17625,Regular Customer,1,17,4,2020.4,223,505.1,239
17628,Regular Customer,1,80,1,75.75,5,75.75,0
17629,Regular Customer,1,5,8,1814.12,106,226.76,354
17630,Low Value Customer,0,169,2,503.6,24,251.8,62
17631,Regular Customer,1,1,3,528.33,39,176.11,230
17633,Regular Customer,1,30,4,1324.84,59,331.21,88
17634,Regular Customer,1,35,9,2358.59,209,262.07,301
17636,Regular Customer,1,18,1,285.56,20,285.56,0
17637,Regular Customer,1,30,2,547.0600000000001,35,273.53,83
17639,Low Value Customer,0,275,1,108.5,7,108.5,0
17640,Regular Customer,1,86,1,621.66,5,621.66,0
17642,Regular Customer,1,119,2,712.29,34,356.14,56
17643,Low Value Customer,0,372,1,101.55,8,101.55,0
17644,Regular Customer,1,0,11,2895.64,102,263.24,259
17646,Low Value Customer,0,218,3,1008.39,46,336.13,145
17647,Regular Customer,1,64,1,133.06,7,133.06,0
17648,Regular Customer,1,60,4,1797.5,81,449.38,188
17649,Regular Customer,1,137,1,868.49,52,868.49,0
17650,Regular Customer,1,20,1,166.08,8,166.08,0
17651,Regular Customer,1,11,10,3945.0,149,394.5,165
17652,VIP Customer,2,24,12,4867.72,118,405.64,255
17653,Regular Customer,1,36,4,1207.56,44,301.89,83
17654,Low Value Customer,0,276,1,117.55,22,117.55,0
17655,Regular Customer,1,10,7,2638.94,66,376.99,355
17656,Regular Customer,1,72,5,1674.69,67,334.94,55
17658,Regular Customer,1,25,2,595.42,17,297.71,185
17659,Regular Customer,1,16,12,2999.46,127,249.96,354
17660,Low Value Customer,0,140,1,178.75,37,178.75,0
17663,Regular Customer,1,25,7,1802.91,63,257.56,261
17664,Regular Customer,1,18,2,604.64,41,302.32,193
17666,Regular Customer,1,3,2,728.16,14,364.08,61
17667,Regular Customer,1,65,5,2055.51,85,411.1,232
17668,Regular Customer,1,0,2,347.75,14,173.88,36
17669,Regular Customer,1,42,7,3406.7200000000003,45,486.67,206
17670,Low Value Customer,0,227,1,205.7,11,205.7,0
17671,Regular Customer,1,15,4,1572.71,40,393.18,349
17672,Regular Customer,1,49,2,3178.17,105,1589.08,259
17673,Regular Customer,1,1,6,1594.97,118,265.83,318
17674,Regular Customer,1,73,2,551.04,19,275.52,294
17676,Regular Customer,1,3,6,1371.18,49,228.53,362
17677,VIP Customer,2,1,30,16345.38,178,544.85,367
17678,Low Value Customer,0,263,1,298.11,16,298.11,0
17679,Regular Customer,1,52,2,1992.11,29,996.06,32
17680,Regular Customer,1,23,1,184.4,11,184.4,0
17682,Regular Customer,1,9,6,2474.33,48,412.39,358
17684,Regular Customer,1,43,1,239.41,15,239.41,0
17685,Regular Customer,1,16,7,3155.83,88,450.83,355
17686,VIP Customer,2,6,7,5739.46,205,819.92,295
17690,VIP Customer,2,29,15,4726.8,186,315.12,342
17691,Low Value Customer,0,357,2,290.40000000000003,18,145.2,10
17692,Regular Customer,1,126,4,740.9399999999999,34,185.24,232
17693,Low Value Customer,0,136,1,200.47,16,200.47,0
17694,Low Value Customer,0,141,1,283.12,15,283.12,0
17695,Regular Customer,1,131,2,765.34,30,382.67,39
17696,Regular Customer,1,37,8,2285.71,78,285.71,326
17697,Low Value Customer,0,235,1,338.95,19,338.95,0
17698,Low Value Customer,0,260,1,154.95,8,154.95,0
17700,Regular Customer,1,16,4,2534.64,116,633.66,264
17701,Low Value Customer,0,252,1,417.95,24,417.95,0
17702,Regular Customer,1,29,4,1824.37,58,456.09,175
17703,Regular Customer,1,34,3,798.74,47,266.25,103
17704,Low Value Customer,0,168,2,885.19,27,442.6,71
17705,Regular Customer,1,2,9,1823.52,63,202.61,298
17706,VIP Customer,2,3,17,10504.49,270,617.91,362
17707,Low Value Customer,0,184,2,152.4,3,76.2,151
17708,Low Value Customer,0,187,2,263.33,28,131.66,137
17709,Low Value Customer,0,169,1,137.45,7,137.45,0
17711,Regular Customer,1,10,2,385.1,22,192.55,279
17712,Regular Customer,1,44,1,522.91,29,522.91,0
17714,Low Value Customer,0,320,1,153.0,10,153.0,0
17715,Low Value Customer,0,200,1,326.4,1,326.4,0
17716,VIP Customer,2,22,11,5655.99,171,514.18,245
17718,Low Value Customer,0,231,1,139.35,6,139.35,0
17719,VIP Customer,2,37,15,5396.04,111,359.74,217
17720,Regular Customer,1,25,4,1195.94,39,298.98,341
17722,Regular Customer,1,95,4,2424.04,111,606.01,270
17723,Regular Customer,1,126,6,3276.4000000000005,4,546.07,87
17724,Regular Customer,1,70,3,1033.0,38,344.33,67
17725,Regular Customer,1,15,11,3439.08,115,312.64,250
17727,Regular Customer,1,14,1,1060.25,66,1060.25,0
17728,Regular Customer,1,3,3,2876.01,153,958.67,82
17730,VIP Customer,2,2,13,5298.4800000000005,127,407.58,323
17731,Regular Customer,1,78,4,1240.11,54,310.03,104
17732,Low Value Customer,0,372,1,303.97,18,303.97,0
17733,Regular Customer,1,38,2,692.19,33,346.1,222
17734,Regular Customer,1,53,3,700.63,40,233.54,180
17735,VIP Customer,2,1,19,13110.02,319,690.0,365
17736,Regular Customer,1,8,3,377.44,24,125.81,104
17737,Regular Customer,1,8,2,168.24,8,84.12,49
17738,Regular Customer,1,18,4,1879.05,89,469.76,262
17739,Regular Customer,1,11,7,2791.35,29,398.76,348
17742,Regular Customer,1,112,2,355.11,13,177.56,219
17744,Regular Customer,1,3,6,2322.4,110,387.07,354
17746,Low Value Customer,0,239,1,110.25,6,110.25,0
17747,Regular Customer,1,112,1,71.4,1,71.4,0
17749,Low Value Customer,0,177,2,674.52,33,337.26,78
17750,Regular Customer,1,4,9,1710.45,101,190.05,158
17752,Low Value Customer,0,358,1,80.64,1,80.64,0
17754,Regular Customer,1,0,5,1664.65,82,332.93,259
17757,VIP Customer,2,0,30,5593.39,275,186.45,370
17758,Regular Customer,1,18,8,3408.2000000000003,310,426.02,230
17759,Regular Customer,1,16,3,819.96,82,273.32,152
17760,Regular Customer,1,21,2,287.59,25,143.79,351
17761,Regular Customer,1,32,1,712.78,19,712.78,0
17763,Low Value Customer,0,262,1,15.0,1,15.0,0
17764,Regular Customer,1,50,2,772.55,71,386.28,160
17765,Low Value Customer,0,158,3,367.63,51,122.54,98
17767,Regular Customer,1,14,1,271.2,21,271.2,0
17768,Regular Customer,1,7,3,2081.9,77,693.97,157
17769,Regular Customer,1,12,10,3957.43,200,395.74,308
17770,Low Value Customer,0,198,5,1143.27,33,228.65,83
17771,Regular Customer,1,56,2,245.81,51,122.9,266
17772,Regular Customer,1,10,2,173.45,50,86.72,0
17774,Regular Customer,1,96,4,1213.73,123,303.43,208
17775,Low Value Customer,0,254,1,56.4,3,56.4,0
17777,Regular Customer,1,24,3,647.56,141,215.85,75
17779,Regular Customer,1,20,3,650.32,73,216.77,122
17781,Low Value Customer,0,158,2,188.02,12,94.01,93
17783,Regular Customer,1,71,2,283.47,67,141.74,175
17785,Regular Customer,1,52,1,131.94,13,131.94,0
17786,Regular Customer,1,84,2,266.85,57,133.43,231
17787,Regular Customer,1,152,4,1817.54,94,454.38,218
17788,Regular Customer,1,73,2,1117.9,3,558.95,55
17789,Low Value Customer,0,280,1,225.9,14,225.9,0
17790,Regular Customer,1,26,14,1964.3,121,140.31,338
17791,Regular Customer,1,29,1,106.1,10,106.1,0
17793,Regular Customer,1,24,1,300.34,49,300.34,0
17795,Low Value Customer,0,179,2,342.83,43,171.42,85
17796,Regular Customer,1,39,4,690.0,63,172.5,329
17797,Regular Customer,1,21,3,780.43,102,260.14,160
17799,Regular Customer,1,21,10,3039.17,280,303.92,339
17800,Regular Customer,1,36,9,1187.21,51,131.91,296
17802,Regular Customer,1,81,3,1285.04,102,428.35,290
17805,Regular Customer,1,73,1,512.31,10,512.31,0
17806,Regular Customer,1,10,1,546.04,43,546.04,0
17809,VIP Customer,2,15,12,5411.91,46,450.99,357
17811,VIP Customer,2,3,39,7761.82,359,199.02,329
17812,Regular Customer,1,12,4,699.81,113,174.95,355
17813,Regular Customer,1,13,5,1698.07,297,339.61,57
17816,Regular Customer,1,36,4,36.56,16,9.14,328
17817,Regular Customer,1,3,3,387.68,32,129.23,272
17819,Regular Customer,1,71,7,3704.87,36,529.27,299
17824,Regular Customer,1,50,1,298.4,13,298.4,0
17827,Regular Customer,1,4,5,1987.33,190,397.47,359
17828,Regular Customer,1,22,4,1820.09,54,455.02,162
17829,Low Value Customer,0,298,1,889.24,30,889.24,0
17830,Regular Customer,1,1,3,398.7,18,132.9,287
17831,Regular Customer,1,32,1,35.400000000000006,2,35.4,0
17832,Regular Customer,1,49,1,155.37,61,155.37,0
17835,Regular Customer,1,2,3,342.24,45,114.08,20
17836,Regular Customer,1,46,1,110.21,23,110.21,0
17837,Regular Customer,1,41,8,1541.23,110,192.65,120
17838,Regular Customer,1,26,5,2720.8,96,544.16,345
17839,Regular Customer,1,41,1,318.15,50,318.15,0
17843,Low Value Customer,0,302,1,205.48,36,205.48,0
17844,Regular Customer,1,106,1,51.56,5,51.56,0
17846,Regular Customer,1,84,1,2033.1,1,2033.1,0
17848,Regular Customer,1,80,9,901.2,41,100.13,276
17849,Low Value Customer,0,217,4,605.8000000000001,14,151.45,115
17850,VIP Customer,2,371,34,5391.21,21,158.56,1
17852,Regular Customer,1,11,2,114.34,21,57.17,0
17854,Low Value Customer,0,184,2,311.26,15,155.63,41
17855,Low Value Customer,0,372,1,208.97,17,208.97,0
17856,Regular Customer,1,1,4,1418.03,12,354.51,279
17858,VIP Customer,2,5,12,5140.66,101,428.39,363
17859,Low Value Customer,0,304,1,141.92000000000002,23,141.92,0
17860,Low Value Customer,0,368,1,226.45,49,226.45,0
17861,Regular Customer,1,2,8,2097.88,172,262.24,316
17862,Low Value Customer,0,323,1,330.9,11,330.9,0
17863,Regular Customer,1,58,6,3160.0,110,526.67,310
17864,Regular Customer,1,12,3,554.85,70,184.95,262
17865,VIP Customer,2,30,20,10526.32,191,526.32,333
17866,Low Value Customer,0,142,1,329.65,9,329.65,0
17867,Regular Customer,1,29,6,1157.87,62,192.98,258
17869,Regular Customer,1,106,5,428.18,37,85.64,260
17870,Regular Customer,1,1,12,1865.89,214,155.49,364
17871,Low Value Customer,0,204,1,155.9,10,155.9,0
17873,Regular Customer,1,79,5,1848.96,24,369.79,293
17874,Low Value Customer,0,184,6,683.46,37,113.91,70
17877,Low Value Customer,0,169,1,237.61,12,237.61,0
17878,Regular Customer,1,43,1,379.45,26,379.45,0
17879,Low Value Customer,0,173,1,178.51999999999998,6,178.52,0
17880,Low Value Customer,0,364,1,458.92,26,458.92,0
17881,Low Value Customer,0,303,1,133.35000000000002,8,133.35,0
17883,Regular Customer,1,2,4,664.34,133,166.08,242
17884,Regular Customer,1,3,4,695.0699999999999,107,173.77,367
17885,Regular Customer,1,11,1,156.34,50,156.34,0
17886,Regular Customer,1,31,3,869.28,93,289.76,217
17887,Regular Customer,1,128,1,111.35,10,111.35,0
17888,Regular Customer,1,20,8,716.0,60,89.5,335
17889,Low Value Customer,0,211,2,201.37,20,100.68,109
17890,Low Value Customer,0,322,2,586.89,88,293.44,38
17891,Low Value Customer,0,161,1,203.86,34,203.86,0
17892,Regular Customer,1,55,3,244.1,27,81.37,99
17893,Low Value Customer,0,224,1,107.21,15,107.21,0
17894,Regular Customer,1,71,8,1118.96,127,139.87,294
17895,Regular Customer,1,43,1,95.45,15,95.45,0
17896,Regular Customer,1,22,1,256.32,2,256.32,0
17897,Low Value Customer,0,172,3,541.8100000000001,100,180.6,200
17898,Regular Customer,1,84,2,152.06,27,76.03,121
17899,Low Value Customer,0,158,1,154.55,29,154.55,0
17900,Low Value Customer,0,189,2,112.2,4,56.1,0
17901,Regular Customer,1,28,1,110.38,19,110.38,0
17904,Regular Customer,1,20,1,181.07,33,181.07,0
17905,Regular Customer,1,70,4,798.99,33,199.75,302
17906,Low Value Customer,0,246,1,72.9,12,72.9,0
17908,Low Value Customer,0,373,1,232.03,51,232.03,0
17911,Regular Customer,1,8,1,366.23,39,366.23,0
17912,Low Value Customer,0,309,5,310.06,35,62.01,54
17913,Regular Customer,1,58,2,408.65,55,204.32,296
17914,Regular Customer,1,3,1,329.36,72,329.36,0
17917,Regular Customer,1,44,3,335.03,77,111.68,317
17919,Regular Customer,1,87,1,1304.04,23,1304.04,0
17920,VIP Customer,2,3,17,4119.5,407,242.32,369
17921,Regular Customer,1,63,4,820.23,114,205.06,202
17923,Low Value Customer,0,281,1,207.50000000000003,1,207.5,0
17924,Regular Customer,1,11,7,2962.5,26,423.21,361
17925,Low Value Customer,0,372,1,244.08,1,244.08,0
17926,Regular Customer,1,132,2,397.29,17,198.64,70
17928,Regular Customer,1,44,2,212.54,23,106.27,200
17929,Regular Customer,1,10,4,843.0,4,210.75,297
17930,Regular Customer,1,35,5,1740.48,26,348.1,203
17931,Regular Customer,1,133,2,408.36,63,204.18,121
17932,Regular Customer,1,28,3,1331.57,84,443.86,182
17934,Regular Customer,1,51,2,704.25,21,352.12,7
17935,Regular Customer,1,137,2,145.79,28,72.9,3
17936,Regular Customer,1,4,1,380.13,68,380.13,0
17937,Regular Customer,1,8,7,4301.22,19,614.46,353
17939,Low Value Customer,0,159,1,99.14,12,99.14,0
17940,Regular Customer,1,48,10,4020.04,6,402.0,253
17941,Regular Customer,1,130,1,304.56,2,304.56,0
17942,Regular Customer,1,7,1,77.50000000000001,2,77.5,0
17946,Low Value Customer,0,232,2,149.57999999999998,18,74.79,26
17947,Regular Customer,1,36,1,176.68,9,176.68,0
17948,Low Value Customer,0,146,1,358.56000000000006,1,358.56,0
17950,Regular Customer,1,71,3,482.2,63,160.73,293
17951,Regular Customer,1,39,3,1008.54,18,336.18,333
17954,Regular Customer,1,4,12,2314.13,326,192.84,365
17955,Low Value Customer,0,198,4,557.3,14,139.32,20
17956,Low Value Customer,0,248,1,12.75,1,12.75,0
17957,Regular Customer,1,65,1,111.68,31,111.68,0
17958,Regular Customer,1,116,1,508.4599999999999,7,508.46,0
17960,Low Value Customer,0,170,1,73.78,26,73.78,0
17961,VIP Customer,2,20,39,1296.44,211,33.24,350
17962,Low Value Customer,0,141,1,102.41,33,102.41,0
17964,Regular Customer,1,31,2,463.21,84,231.6,340
17965,VIP Customer,2,37,14,2599.19,274,185.66,331
17966,Regular Customer,1,37,5,1098.43,53,219.69,223
17967,Low Value Customer,0,371,1,112.27,41,112.27,0
17968,Low Value Customer,0,373,1,265.1,74,265.1,0
17969,Low Value Customer,0,165,2,228.2,14,114.1,194
17970,Low Value Customer,0,210,1,562.79,27,562.79,0
17972,Low Value Customer,0,241,1,135.19,30,135.19,0
17973,Regular Customer,1,51,1,337.04,15,337.04,0
17974,Regular Customer,1,24,3,703.99,143,234.66,194
17975,VIP Customer,2,14,13,4483.26,189,344.87,351
17976,Low Value Customer,0,371,1,321.79,56,321.79,0
17977,Regular Customer,1,28,1,288.14,19,288.14,0
17978,Low Value Customer,0,364,1,300.92,12,300.92,0
17979,Regular Customer,1,35,4,732.41,116,183.1,224
17980,Low Value Customer,0,165,3,811.45,23,270.48,193
17984,Low Value Customer,0,144,1,152.68,48,152.68,0
17985,Regular Customer,1,21,1,631.35,20,631.35,0
17986,Regular Customer,1,55,1,20.8,1,20.8,0
17987,Low Value Customer,0,184,1,198.57,13,198.57,0
17988,Regular Customer,1,11,7,201.12,37,28.73,314
17990,Low Value Customer,0,236,3,630.84,27,210.28,124
17991,Low Value Customer,0,224,2,93.35,4,46.68,0
17994,Regular Customer,1,121,4,674.89,63,168.72,169
17995,Low Value Customer,0,281,1,76.1,2,76.1,0
17997,Regular Customer,1,73,8,1962.46,133,245.31,89
17999,Regular Customer,1,36,2,380.39,87,190.2,329
18001,Regular Customer,1,11,2,415.13,56,207.56,74
18004,Low Value Customer,0,361,1,157.92,32,157.92,0
18005,Regular Customer,1,3,2,226.47,52,113.24,43
18006,Regular Customer,1,22,1,444.68,21,444.68,0
18008,Regular Customer,1,69,9,2116.19,24,235.13,248
18009,Low Value Customer,0,234,1,247.39,31,247.39,0
18010,Low Value Customer,0,256,1,174.8,14,174.8,0
18011,Low Value Customer,0,372,1,102.79,28,102.79,0
18013,Low Value Customer,0,154,2,187.29,31,93.64,0
18014,Regular Customer,1,27,1,162.22,29,162.22,0
18015,Regular Customer,1,3,1,120.03,46,120.03,0
18016,Regular Customer,1,31,5,1477.66,90,295.53,331
18017,Regular Customer,1,80,3,523.0,1,174.33,229
18018,Regular Customer,1,107,2,122.14,29,61.07,91
18019,Regular Customer,1,51,1,38.45,5,38.45,0
18022,Regular Customer,1,35,1,612.72,141,612.72,0
18024,Low Value Customer,0,152,2,389.78,21,194.89,0
18027,Regular Customer,1,98,1,115.31,21,115.31,0
18030,Regular Customer,1,3,2,230.65,8,115.32,38
18032,Low Value Customer,0,333,1,73.5,5,73.5,0
18033,Regular Customer,1,64,1,93.82,32,93.82,0
18034,Regular Customer,1,21,2,418.68,99,209.34,0
18035,Regular Customer,1,35,3,713.89,44,237.96,7
18036,Regular Customer,1,31,3,403.12,77,134.37,213
18037,Low Value Customer,0,153,6,70.02,19,11.67,207
18040,Regular Customer,1,18,2,357.20000000000005,18,178.6,226
18041,VIP Customer,2,11,21,4097.37,285,195.11,361
18042,Regular Customer,1,53,1,165.04999999999998,7,165.05,0
18043,Regular Customer,1,24,3,529.29,106,176.43,342
18044,Regular Customer,1,3,10,2088.6,88,208.86,356
18045,Regular Customer,1,44,1,178.34,43,178.34,0
18048,Low Value Customer,0,202,2,172.29000000000002,6,86.15,0
18050,Low Value Customer,0,358,1,74.4,5,74.4,0
18053,Regular Customer,1,70,1,300.02,20,300.02,0
18055,VIP Customer,2,6,10,6761.34,223,676.13,362
18056,Low Value Customer,0,287,1,363.65,19,363.65,0
18058,Regular Customer,1,9,1,170.16,3,170.16,0
18059,Regular Customer,1,22,3,306.46,17,102.15,44
18061,Regular Customer,1,21,10,2119.41,18,211.94,344
18062,Low Value Customer,0,172,3,720.52,23,240.17,164
18064,Regular Customer,1,132,2,814.0,7,407.0,102
18065,Regular Customer,1,5,14,2392.83,110,170.92,358
18066,Regular Customer,1,74,1,318.0,10,318.0,0
18067,Regular Customer,1,39,1,396.33,36,396.33,0
18068,Low Value Customer,0,288,1,101.7,1,101.7,0
18069,Regular Customer,1,25,5,2009.24,334,401.85,301
18071,Low Value Customer,0,257,2,453.0,23,226.5,108
18072,Low Value Customer,0,185,1,247.44,18,247.44,0
18073,VIP Customer,2,113,12,3859.82,23,321.65,82
18074,Low Value Customer,0,373,1,489.6,13,489.6,0
18075,Regular Customer,1,22,10,2611.75,97,261.18,337
18077,Regular Customer,1,7,11,2584.41,101,234.95,358
18078,Low Value Customer,0,216,2,336.13,27,168.06,41
18079,Regular Customer,1,44,4,3613.15,99,903.29,193
18080,Regular Customer,1,18,2,1231.5,2,615.75,223
18081,Regular Customer,1,35,3,343.45,14,114.48,97
18082,Regular Customer,1,25,1,680.84,62,680.84,0
18084,Regular Customer,1,15,1,90.48,1,90.48,0
18085,Low Value Customer,0,329,2,689.95,25,344.98,43
18086,Low Value Customer,0,273,1,101.34,7,101.34,0
18087,Regular Customer,1,97,2,4055.7199999999993,2,2027.86,192
18088,Regular Customer,1,60,1,166.03,35,166.03,0
18092,VIP Customer,2,1,11,9068.26,28,824.39,363
18093,Regular Customer,1,92,4,2106.52,31,526.63,209
18094,Regular Customer,1,81,7,3017.3,39,431.04,210
